account,amount,merchant,transaction_type,location,month,day,hour,minute,weekend,account_amount_delta,account_hourly_transaction_sum,merchant_amount_delta,merchant_hourly_transaction_sum,suspected_anomaly
ACC6,64667.98,MerchantE,Withdrawal,London,4,21,22,59,0,63435.26,1213190.02,63435.26,1300367.62,0
ACC3,36144.22,MerchantC,Withdrawal,San Francisco,3,18,7,14,1,-22063.549999999996,1265498.3,21357.480000000003,1498906.96,0
ACC15,92469.78,MerchantE,Withdrawal,London,2,22,4,15,0,74268.57,1058724.65,14885.929999999993,1596580.52,0
ACC13,40563.51,MerchantC,Transfer,Los Angeles,7,2,20,6,1,-9151.049999999996,2131606.74,-31676.090000000004,3066600.92,0
ACC11,96584.31,MerchantJ,Transfer,Los Angeles,3,24,16,46,0,82043.54,1017339.24,71725.67,1686857.77,0
ACC1,55276.67,MerchantD,Purchase,San Francisco,4,25,11,57,0,2782.1100000000006,1315048.49,-15324.369999999995,1689935.68,0
ACC6,32290.01,MerchantF,Withdrawal,New York,3,1,22,1,0,-18866.390000000003,3478439.36,-16471.650000000005,4017537.41,0
ACC5,86994.81,MerchantH,Purchase,London,10,5,10,23,0,80569.55,1999684.66,39785.74,3864895.5100000002,0
ACC10,46975.48,MerchantJ,Transfer,London,3,17,15,25,0,24641.390000000003,862608.6,27542.140000000003,1264037.74,0
ACC8,8636.36,MerchantC,Transfer,San Francisco,5,13,13,29,1,-13367.509999999998,1004929.42,-36924.25,1259476.93,0
ACC9,16108.12,MerchantG,Purchase,San Francisco,4,18,3,33,0,-58039.63999999999,1218068.46,-17728.53,1472446.67,0
ACC13,30127.56,MerchantD,Transfer,Los Angeles,2,15,6,4,0,-26641.05,921929.77,-3928.7099999999955,1517395.1199999999,0
ACC8,42363.52,MerchantI,Purchase,London,1,16,21,34,0,-29699.920000000006,1199034.74,24022.139999999996,1443490.36,0
ACC4,83762.62,MerchantH,Withdrawal,Los Angeles,12,1,14,21,0,58004.329999999994,2368975.9899999998,61852.98999999999,3246437.54,0
ACC4,11206.03,MerchantF,Transfer,Tokyo,2,15,9,6,0,-38071.94,1143938.15,-76070.03,1767667.47,0
ACC13,17743.84,MerchantH,Withdrawal,Los Angeles,2,14,3,51,0,-2106.5600000000013,1444235.99,-62562.11,1187802.59,0
ACC10,87696.54,MerchantJ,Purchase,Los Angeles,11,3,22,3,0,33052.20999999999,2674342.68,-1500.070000000007,2606264.7,0
ACC1,11920.71,MerchantD,Purchase,Los Angeles,1,27,3,40,0,-26988.590000000004,1134422.46,-60558.060000000005,1248061.39,0
ACC4,55264.45,MerchantJ,Withdrawal,London,8,3,10,20,0,39337.229999999996,3144168.61,47456.95,3994418.08,0
ACC1,61615.62,MerchantE,Withdrawal,Tokyo,10,4,13,5,0,52425.42,2471008.76,52889.23,3774718.77,0
ACC2,21630.08,MerchantI,Withdrawal,Tokyo,3,4,3,28,1,-20532.11,2286503.71,-38790.96,3048092.79,0
ACC8,67314.14,MerchantC,Purchase,San Francisco,8,5,12,36,1,-6343.020000000004,2808384.4,46595.020000000004,4282010.42,0
ACC2,59631.84,MerchantH,Transfer,Los Angeles,4,29,15,9,1,57427.7,1118479.4,-36973.89,1081093.5999999999,0
ACC7,30974.0,MerchantJ,Purchase,Los Angeles,5,21,4,14,1,-914.0499999999993,914119.4199999999,-34366.64,1374221.6,0
ACC13,75080.42,MerchantE,Withdrawal,San Francisco,6,1,19,26,0,-10007.059999999998,2807397.12,44715.07,3519611.58,0
ACC7,64696.41,MerchantF,Withdrawal,New York,10,4,13,24,0,30123.0,1463349.92,6359.710000000006,3823107.75,0
ACC11,12285.46,MerchantB,Purchase,New York,2,26,12,8,1,-14732.260000000002,1257631.23,7030.609999999999,2247269.07,0
ACC4,11692.31,MerchantG,Withdrawal,Los Angeles,3,1,16,58,0,-23808.340000000004,2603233.46,-21335.910000000003,3400669.97,0
ACC11,8054.45,MerchantA,Purchase,San Francisco,3,5,13,7,1,-26936.44,2645596.32,-29921.8,3597040.0100000002,0
ACC5,57294.82,MerchantB,Purchase,Los Angeles,10,4,21,54,0,-39917.35,2195391.47,42405.55,3892005.46,0
ACC14,88573.0,MerchantC,Purchase,San Francisco,1,3,15,23,0,53661.96,2696082.63,12988.570000000007,4883549.13,1
ACC9,10403.6,MerchantC,Withdrawal,London,11,5,14,44,1,-85629.04999999999,2506684.13,-52336.44,3125241.96,0
ACC8,88896.31,MerchantB,Purchase,San Francisco,5,5,17,45,0,19927.259999999995,2378395.52,-3379.8300000000017,3403162.62,0
ACC7,80282.33,MerchantG,Purchase,New York,2,13,2,57,0,-7360.429999999993,643441.64,-7491.779999999999,1575903.65,0
ACC4,53890.53,MerchantI,Withdrawal,Los Angeles,8,1,23,41,0,32564.469999999998,1817733.6,-41967.32000000001,3048032.49,0
ACC14,26684.48,MerchantF,Transfer,London,5,16,3,32,0,-10943.3,994837.14,-51079.020000000004,2396595.85,0
ACC4,18446.79,MerchantF,Withdrawal,San Francisco,4,3,8,27,0,-63867.329999999994,2902951.12,-63867.329999999994,3666048.12,0
ACC9,84599.96,MerchantJ,Purchase,London,1,16,20,52,0,17788.600000000006,1460789.51,14179.560000000012,1239205.23,0
ACC12,88436.37,MerchantA,Purchase,San Francisco,12,3,13,31,1,64444.48999999999,2903519.37,9919.449999999997,3605862.75,0
ACC1,79000.34,MerchantJ,Transfer,Tokyo,10,2,22,59,0,19227.719999999994,2339662.34,-14884.130000000005,3858718.34,0
ACC14,89895.75,MerchantB,Purchase,Tokyo,3,22,12,13,0,46288.19,1204128.9,-4554.210000000006,1521076.67,0
ACC4,32103.49,MerchantH,Purchase,New York,6,4,10,8,1,-2717.5499999999993,2770280.19,-21622.45,3347205.55,0
ACC8,48140.6,MerchantE,Withdrawal,Tokyo,5,3,4,48,0,-32801.780000000006,3011466.12,10561.260000000002,3596422.24,0
ACC5,68900.07,MerchantA,Purchase,New York,11,3,0,57,0,9511.560000000005,2654582.9,15861.100000000006,3398486.42,0
ACC6,58266.28,MerchantA,Transfer,Tokyo,11,4,5,20,1,12398.470000000001,2088213.61,54073.77,3588349.18,0
ACC12,43135.16,MerchantD,Purchase,New York,12,3,7,2,1,-20027.149999999994,2513230.48,3424.230000000003,3211690.06,0
ACC13,94469.4,MerchantG,Transfer,New York,5,31,11,17,0,57452.799999999996,1028724.66,62621.14,1081775.4000000001,0
ACC5,6116.64,MerchantG,Transfer,San Francisco,12,5,4,30,0,-44172.46,2163005.61,-77533.2,3202015.85,0
ACC7,86835.96,MerchantC,Withdrawal,Los Angeles,4,30,2,15,1,-11663.679999999993,1422600.25,10724.39,1657178.98,0
ACC5,72715.21,MerchantI,Purchase,San Francisco,9,1,1,33,0,-8209.119999999995,2522755.06,37420.090000000004,3886409.87,0
ACC13,41066.48,MerchantC,Withdrawal,New York,10,5,20,42,0,8587.370000000003,1993349.42,-56650.37,4291625.08,0
ACC1,18212.26,MerchantH,Purchase,London,3,3,17,47,0,2152.9399999999987,2830324.21,-45432.56,3894008.87,0
ACC13,48226.01,MerchantI,Withdrawal,Los Angeles,2,3,11,21,0,-18361.549999999996,2531168.39,-936.1199999999953,3988387.65,0
ACC2,93763.75,MerchantJ,Withdrawal,London,4,4,16,12,0,16190.100000000006,2973106.86,60083.47,4763447.0,0
ACC8,49217.31,MerchantG,Purchase,San Francisco,4,22,18,32,1,-21382.01000000001,1206902.45,-37658.46000000001,1348617.97,0
ACC5,36567.06,MerchantG,Transfer,San Francisco,9,5,10,19,0,-56679.18000000001,1999684.66,-62188.66,4142690.3,0
ACC3,17172.02,MerchantD,Transfer,Tokyo,5,30,14,19,0,-44899.28999999999,733459.44,-28101.359999999997,1085209.21,0
ACC3,53973.21,MerchantI,Transfer,San Francisco,4,13,11,37,0,41730.38,1218881.18,-3634.790000000001,1490438.94,0
ACC3,26600.28,MerchantB,Transfer,London,1,25,1,29,0,-1582.1500000000015,872591.88,-14709.919999999998,1466436.2,0
ACC4,6024.95,MerchantE,Purchase,Tokyo,11,5,10,32,1,-70662.38,2205717.11,-16475.239999999998,3510701.87,0
ACC11,18670.52,MerchantA,Transfer,London,3,13,22,43,0,6506.450000000001,958699.47,-78733.94,1517176.62,0
ACC5,98223.53,MerchantG,Transfer,London,5,4,17,16,0,54014.369999999995,2900317.58,32237.789999999994,3752725.93,0
ACC14,46786.8,MerchantC,Transfer,Los Angeles,8,1,21,43,0,-11128.369999999995,2040928.28,33716.840000000004,3269898.61,0
ACC15,59682.68,MerchantE,Purchase,Tokyo,6,1,0,19,0,51479.11,2719545.85,39751.93,4009509.45,0
ACC7,73306.77,MerchantB,Withdrawal,Tokyo,5,24,6,26,0,-10038.909999999989,1140337.88,9272.120000000003,899657.12,0
ACC13,83199.66,MerchantH,Transfer,New York,5,13,20,46,1,60858.770000000004,661810.85,28282.260000000002,1959913.79,0
ACC7,93556.16,MerchantB,Purchase,Tokyo,4,1,23,30,1,86697.14,2156210.55,61369.69,3697460.7399999998,0
ACC15,85865.14,MerchantH,Transfer,San Francisco,4,29,6,52,1,9927.539999999994,1259030.76,66868.52,1390862.48,0
ACC12,31766.1,MerchantH,Transfer,San Francisco,4,23,4,37,1,-11918.11,1024462.1799999999,4254.759999999998,1161849.03,0
ACC8,59261.3,MerchantI,Withdrawal,New York,3,2,22,17,0,35809.16,2906072.55,43795.880000000005,3988804.52,0
ACC10,89775.33,MerchantA,Transfer,San Francisco,2,28,17,56,0,66314.88,900089.85,25539.47,937001.21,0
ACC9,1729.21,MerchantF,Purchase,Los Angeles,4,3,15,0,0,-89852.93999999999,2507255.31,-5325.41,3276408.2,0
ACC5,88225.95,MerchantC,Transfer,San Francisco,6,2,23,25,0,44742.57,2696164.48,67931.81,3800273.91,0
ACC8,14968.4,MerchantC,Purchase,Tokyo,9,2,16,2,1,-56429.74,2123031.05,-66280.67000000001,2946657.77,0
ACC6,34410.08,MerchantJ,Transfer,Los Angeles,4,29,21,56,1,-46939.240000000005,914438.79,-65442.990000000005,1342712.97,0
ACC9,84634.17,MerchantI,Withdrawal,Los Angeles,4,16,11,21,1,71177.5,1156332.1400000001,44668.33,1328430.22,0
ACC11,90737.85,MerchantA,Withdrawal,New York,10,3,6,47,0,177.0500000000029,3032501.4899999998,77997.99,3344721.21,0
ACC9,7636.11,MerchantA,Purchase,Tokyo,4,16,1,15,1,-31095.96,1347572.13,-35918.0,1626100.99,0
ACC5,82902.75,MerchantH,Purchase,Tokyo,3,18,7,7,1,57676.07,952128.66,24694.980000000003,1549205.98,0
ACC15,19502.83,MerchantF,Purchase,Tokyo,2,19,5,34,1,-60994.17,853812.8,10182.590000000002,1252860.3900000001,0
ACC14,72529.37,MerchantF,Purchase,New York,1,31,12,7,0,47739.48999999999,353972.95999999996,1046.659999999989,1095250.18,0
ACC7,47219.41,MerchantG,Purchase,London,1,13,8,38,0,-10130.079999999994,1188997.02,29174.280000000002,1429100.05,0
ACC7,1253.31,MerchantA,Transfer,Los Angeles,3,17,1,52,0,-3581.81,497892.97,-90058.06,1631419.49,0
ACC15,61502.57,MerchantH,Purchase,Los Angeles,11,5,12,24,1,-7287.450000000004,2220538.02,-24361.390000000007,3357606.7600000002,0
ACC13,3448.92,MerchantI,Withdrawal,London,5,30,8,33,0,-93640.08,825419.09,-84235.94,877311.2,0
ACC9,23857.09,MerchantH,Transfer,Tokyo,3,20,16,30,0,-6309.630000000001,843246.01,-5208.279999999999,1497183.48,0
ACC15,63524.15,MerchantD,Purchase,Tokyo,2,25,4,5,1,56161.44,1030560.71,2674.279999999999,2065410.56,0
ACC8,58255.42,MerchantA,Transfer,London,2,24,9,55,0,27477.69,1489191.61,-35831.72,1208534.94,0
ACC13,98213.05,MerchantC,Withdrawal,San Francisco,7,4,3,50,0,65328.22,1726243.63,46902.12,3884149.03,0
ACC1,17977.73,MerchantA,Withdrawal,Tokyo,2,14,4,10,0,-35958.36,1130243.82,-62955.520000000004,1538049.88,0
ACC11,79920.82,MerchantH,Purchase,London,2,28,6,7,0,14712.380000000005,1147813.6,11369.660000000003,1517477.92,0
ACC7,8262.88,MerchantI,Withdrawal,London,9,5,14,21,0,-55475.16,2340119.82,-88144.31999999999,3704773.21,0
ACC7,1301.39,MerchantH,Purchase,Los Angeles,1,5,1,23,0,-6071.86,2431852.44,-87703.55,3611360.75,0
ACC3,9204.22,MerchantJ,Withdrawal,Los Angeles,10,3,2,56,0,-20913.96,2672321.19,-42603.65,3643074.69,0
ACC9,24814.37,MerchantC,Purchase,Los Angeles,5,13,7,20,1,-41464.56,768555.34,19684.559999999998,1605418.43,0
ACC2,9772.46,MerchantB,Purchase,London,8,5,4,55,1,-17193.63,2573463.42,-87515.57,3927271.88,0
ACC3,99120.33,MerchantE,Transfer,Tokyo,5,29,16,26,0,67378.19,1043782.2999999999,25566.58,1398601.38,0
ACC9,85535.61,MerchantH,Withdrawal,San Francisco,6,3,5,12,1,60597.97,1935804.85,54113.03,3840208.49,0
ACC13,93433.74,MerchantB,Withdrawal,San Francisco,1,16,7,36,0,31042.340000000004,1458947.54,48070.3,1789639.07,0
ACC3,87731.09,MerchantG,Purchase,Los Angeles,7,4,1,40,0,-1379.4700000000012,2608608.93,25893.92,4249016.66,0
ACC15,76023.18,MerchantA,Withdrawal,London,11,2,2,58,0,-16815.140000000014,2674028.61,37989.56999999999,3195936.89,0
ACC10,37737.02,MerchantC,Transfer,London,9,3,9,6,1,14842.529999999995,2997031.41,-27777.410000000003,4556060.09,0
ACC8,23733.6,MerchantE,Transfer,Tokyo,4,26,5,58,0,10760.64,363080.53,1375.5900000000001,1960282.9,0
ACC5,1463.78,MerchantH,Withdrawal,San Francisco,11,2,0,35,0,-62554.4,2492737.72,-21331.75,3382384.43,0
ACC13,99050.55,MerchantF,Transfer,New York,4,13,2,56,0,-323.4499999999971,1136841.35,8771.12000000001,1770728.02,0
ACC1,77074.55,MerchantC,Withdrawal,Los Angeles,12,2,18,29,1,17705.340000000004,2882855.19,22837.380000000005,3961160.5,0
ACC1,26235.03,MerchantH,Withdrawal,Tokyo,5,30,3,19,0,-18855.260000000002,750724.24,18741.75,1167656.79,0
ACC6,74136.01,MerchantH,Withdrawal,San Francisco,9,4,7,15,0,-17941.600000000006,2551247.94,31357.409999999996,4150896.82,0
ACC13,53078.56,MerchantD,Transfer,Tokyo,8,2,5,0,0,-26769.960000000006,3023422.29,-2745.4100000000035,3266564.21,0
ACC14,23793.39,MerchantA,Transfer,Tokyo,3,19,12,34,1,21659.4,1157971.6199999999,-28150.6,1510779.04,0
ACC4,30723.76,MerchantF,Transfer,San Francisco,3,29,21,34,0,-55164.96000000001,1026661.92,-49361.03,1310892.24,0
ACC9,7536.84,MerchantE,Transfer,San Francisco,4,29,7,2,1,-24275.01,1175381.8699999999,-24275.01,1788051.67,0
ACC11,98146.73,MerchantD,Withdrawal,Los Angeles,2,3,19,36,0,17263.059999999998,2634154.55,76076.04,2662613.79,0
ACC6,41345.45,MerchantI,Transfer,Los Angeles,5,18,9,34,0,-40252.3,1151400.26,9054.399999999998,1598159.4,0
ACC11,39039.08,MerchantG,Transfer,Los Angeles,3,16,7,53,0,-4421.139999999999,1534721.17,-6020.43,1737520.2,0
ACC14,80636.63,MerchantB,Purchase,New York,8,1,8,34,0,7000.37000000001,2849376.95,40136.490000000005,3996827.49,0
ACC9,59629.81,MerchantF,Withdrawal,Los Angeles,1,17,9,17,0,-5768.860000000001,1392775.95,-23656.559999999998,1473096.03,0
ACC10,41812.95,MerchantE,Transfer,Los Angeles,4,3,12,52,0,-16904.990000000005,2710200.77,-6031.82,3891387.5300000003,0
ACC12,16682.41,MerchantG,Withdrawal,New York,4,2,14,0,1,-49147.649999999994,1818478.9,-76380.68,3426765.29,0
ACC10,7744.11,MerchantB,Withdrawal,Tokyo,5,30,3,29,0,-74111.22,857369.0,-27679.739999999998,802310.92,0
ACC8,76355.12,MerchantG,Purchase,London,3,29,20,45,0,-23613.95000000001,1188999.44,73105.93,1178264.93,0
ACC3,23056.43,MerchantC,Transfer,Tokyo,10,2,5,10,0,679.1700000000019,2489365.05,12499.87,3069744.53,0
ACC12,53188.26,MerchantA,Purchase,New York,2,22,12,43,0,38503.37,920743.58,41029.94,1596206.77,0
ACC12,88018.31,MerchantI,Purchase,Tokyo,4,30,11,6,1,19289.770000000004,926366.28,54424.14,1000903.69,0
ACC4,32421.16,MerchantD,Withdrawal,San Francisco,1,3,4,52,0,-16211.899999999998,3139128.35,28545.82,3860742.57,0
ACC1,66644.66,MerchantD,Withdrawal,San Francisco,4,13,10,17,0,55921.850000000006,951554.0,-14184.949999999997,1696628.75,0
ACC15,52430.88,MerchantE,Purchase,San Francisco,5,13,21,18,1,21255.12,1286118.07,-17826.46,1311777.9,0
ACC11,99608.17,MerchantG,Withdrawal,New York,4,30,23,26,1,55077.71,1410752.8,55077.71,1352219.47,0
ACC10,75485.81,MerchantE,Transfer,Los Angeles,6,5,8,49,0,-14329.529999999999,2724681.15,54542.6,3579105.99,0
ACC5,99715.82,MerchantI,Withdrawal,New York,3,16,21,43,0,74889.51000000001,1050893.38,16330.410000000003,1443490.36,0
ACC4,73562.49,MerchantF,Purchase,New York,4,24,22,31,0,66148.35,1277794.62,66148.35,1711258.97,0
ACC8,96798.48,MerchantJ,Transfer,Tokyo,5,3,10,2,0,59274.63,2485861.11,23979.789999999994,3994418.08,0
ACC6,13100.01,MerchantF,Withdrawal,New York,2,21,9,3,0,-43300.14,1221871.16,-57020.27999999999,1506260.3,0
ACC13,44312.47,MerchantG,Transfer,New York,3,2,12,8,0,-18939.879999999997,3179290.54,42991.24,2949022.18,0
ACC15,70259.38,MerchantJ,Transfer,New York,2,17,9,23,0,-16635.619999999995,1135022.7,28233.070000000007,1402006.35,0
ACC13,37665.56,MerchantA,Transfer,New York,3,20,9,11,0,-34524.66,989511.52,-45258.01000000001,1132341.27,0
ACC3,44060.72,MerchantH,Transfer,Tokyo,4,13,14,58,0,23221.14,1209201.2,-10126.940000000002,1060347.23,0
ACC9,79815.32,MerchantA,Withdrawal,Los Angeles,8,3,13,56,0,51067.8,2952422.83,-11654.369999999995,3605862.75,0
ACC9,37367.28,MerchantI,Withdrawal,San Francisco,3,16,7,38,0,-628.260000000002,1395317.95,-16810.22,1650219.28,0
ACC7,19959.67,MerchantI,Purchase,New York,4,20,15,10,0,-67750.63,900883.27,-14817.740000000005,1270020.74,0
ACC9,80390.8,MerchantI,Transfer,Los Angeles,1,4,1,5,0,64485.490000000005,2572791.03,-14310.419999999998,2443716.5,0
ACC14,40939.82,MerchantD,Purchase,London,4,25,18,49,0,9698.349999999999,1261804.38,-10492.150000000001,1590067.64,0
ACC2,69227.37,MerchantG,Transfer,Tokyo,3,31,15,22,0,-29324.540000000008,910937.05,24466.409999999996,1256390.33,0
ACC4,37194.12,MerchantI,Transfer,New York,5,4,12,38,0,7315.590000000004,2125342.48,-31797.090000000004,3964375.48,0
ACC5,43556.32,MerchantJ,Withdrawal,London,9,4,4,8,0,-51040.280000000006,2170660.0,-27820.500000000007,4109678.5,0
ACC1,54115.66,MerchantI,Transfer,San Francisco,7,2,22,8,1,8976.54,2339662.34,33458.61,3988804.52,0
ACC10,43825.17,MerchantF,Withdrawal,San Francisco,2,13,20,51,0,-34476.57000000001,944513.01,-19590.090000000004,1678496.13,0
ACC15,40266.92,MerchantH,Transfer,New York,4,23,11,2,1,15119.589999999997,665782.66,25146.87,1416056.97,0
ACC4,8254.28,MerchantC,Purchase,San Francisco,6,2,14,59,0,-81188.71,3296014.82,-83188.95,3781138.58,0
ACC7,8160.05,MerchantG,Purchase,New York,10,3,1,17,0,-76169.95999999999,2677840.08,4670.88,3813681.94,0
ACC2,39683.45,MerchantB,Purchase,Los Angeles,4,15,17,50,1,-49877.93000000001,799344.2000000001,15488.369999999995,1321656.07,0
ACC5,36892.13,MerchantJ,Purchase,New York,2,3,23,37,0,26847.21,2685112.78,-33013.73,3263588.19,0
ACC1,38274.16,MerchantE,Purchase,New York,3,29,3,9,0,-26610.369999999995,615637.2,37223.89000000001,961630.51,0
ACC2,14985.79,MerchantJ,Transfer,London,3,30,17,3,0,-3544.6299999999974,783490.37,-77181.07,1292048.0,0
ACC14,76112.79,MerchantA,Purchase,New York,2,16,15,32,0,22987.02999999999,954163.86,-5556.190000000002,1447572.43,0
ACC9,46522.44,MerchantJ,Withdrawal,San Francisco,5,30,6,29,0,43992.4,1175554.51,35416.39,1226182.27,0
ACC14,40013.86,MerchantA,Transfer,New York,1,24,21,15,0,20083.63,1126308.41,-58227.91,1734799.12,0
ACC15,29179.31,MerchantH,Purchase,Tokyo,4,27,7,53,0,3271.7700000000004,1141736.66,13488.890000000001,1437519.2,0
ACC2,93147.51,MerchantD,Withdrawal,Los Angeles,3,3,17,19,0,65229.009999999995,3053172.57,71578.12999999999,3557013.64,0
ACC3,67338.82,MerchantC,Purchase,Tokyo,1,23,4,10,0,58162.91,1605974.23,-19215.219999999987,1511397.71,0
ACC14,73098.64,MerchantH,Purchase,London,3,20,0,48,0,51550.04,1134042.42,-2872.820000000007,1323463.9000000001,0
ACC5,40827.39,MerchantG,Purchase,London,5,2,20,53,0,-14381.669999999998,2532019.86,-48225.130000000005,3940988.31,0
ACC6,14366.31,MerchantH,Purchase,San Francisco,3,1,13,0,0,-53978.47,1863401.14,9522.9,3183431.42,0
ACC9,67421.2,MerchantA,Transfer,Tokyo,5,14,1,36,1,21260.479999999996,609620.89,-10799.190000000002,757200.0,0
ACC11,45957.93,MerchantG,Transfer,London,4,29,8,27,1,39264.25,645260.57,15326.810000000001,1012662.65,0
ACC4,15706.85,MerchantH,Purchase,San Francisco,4,16,10,54,1,-83587.54,1120139.08,-35613.11,1650005.1400000001,0
ACC4,89269.37,MerchantA,Transfer,London,5,21,15,8,1,87926.31,926312.72,17377.76999999999,1403233.64,0
ACC13,39731.12,MerchantC,Purchase,Los Angeles,2,14,8,22,0,1670.2400000000052,1158719.74,-40464.82,1542195.2,0
ACC12,67511.74,MerchantJ,Purchase,Tokyo,10,2,7,25,0,-19240.92,2504889.49,-8082.75,3070871.29,0
ACC3,41513.55,MerchantC,Transfer,New York,2,27,6,19,0,-49639.36,732317.59,-10105.86,1293307.29,0
ACC2,94227.67,MerchantJ,Transfer,San Francisco,4,4,20,19,0,47097.24,2106571.79,25317.399999999994,3551488.35,0
ACC5,98568.23,MerchantI,Transfer,London,10,3,11,54,0,29431.819999999992,1763253.91,57043.969999999994,3988387.65,0
ACC9,34414.23,MerchantG,Transfer,New York,5,5,16,50,0,-17300.079999999994,3093484.18,-17300.079999999994,3518892.88,0
ACC3,70410.16,MerchantH,Transfer,Los Angeles,2,24,23,19,0,-16753.789999999994,1228225.02,58707.9,1589651.12,0
ACC6,45279.32,MerchantC,Withdrawal,New York,6,3,9,53,1,-49489.840000000004,2375108.24,34889.39,4556060.09,0
ACC4,37405.83,MerchantC,Withdrawal,Tokyo,10,5,15,6,0,-56767.06999999999,2884267.38,30679.24,2964046.12,0
ACC4,61186.68,MerchantC,Transfer,Los Angeles,5,5,5,6,0,15886.68,2541321.98,56649.01,2643447.03,0
ACC3,53532.68,MerchantB,Purchase,New York,6,5,19,56,0,19346.15,2317283.0,-7804.510000000002,4484389.84,0
ACC10,97780.8,MerchantI,Withdrawal,Los Angeles,12,2,1,51,1,19376.880000000005,2630541.43,27231.309999999998,3739533.95,0
ACC5,66803.06,MerchantI,Transfer,San Francisco,2,19,19,46,1,20191.369999999995,1319925.04,39686.55,1389091.49,0
ACC2,34504.01,MerchantC,Purchase,New York,12,3,19,26,1,26457.280000000002,2298222.59,25568.410000000003,3761715.32,0
ACC1,67645.19,MerchantF,Purchase,Tokyo,5,22,8,33,0,-10813.39,1381934.85,51772.39,1540684.91,0
ACC12,99798.5,MerchantA,Purchase,London,4,30,1,14,1,59550.51,873179.8,22548.729999999996,794141.12,0
ACC3,8698.18,MerchantF,Transfer,New York,4,26,17,36,0,-19021.65,852302.62,-60588.64000000001,1496950.1,0
ACC6,63204.53,MerchantB,Transfer,Tokyo,2,28,21,10,0,24145.019999999997,752024.9500000001,-14590.509999999995,1485663.28,0
ACC5,58425.4,MerchantD,Withdrawal,Los Angeles,4,30,5,43,1,54253.68,621262.3,-1758.3600000000006,1266628.1,0
ACC10,63753.97,MerchantH,Withdrawal,Los Angeles,2,28,22,40,0,61366.86,967034.88,46702.68,1666261.96,0
ACC10,34280.09,MerchantF,Transfer,London,8,1,9,27,0,4735.279999999995,2200996.47,25138.759999999995,3666122.4899999998,0
ACC1,38966.02,MerchantG,Withdrawal,Los Angeles,5,27,18,27,1,9722.569999999996,1086074.87,28385.619999999995,1732691.78,0
ACC8,36677.9,MerchantI,Transfer,San Francisco,4,16,3,40,1,6294.0300000000025,905415.25,6294.0300000000025,1275640.96,0
ACC11,71301.62,MerchantG,Transfer,London,11,1,11,33,0,-5533.600000000006,2459364.54,-5533.600000000006,3677167.67,0
ACC12,31059.54,MerchantE,Withdrawal,London,5,14,1,8,1,-17303.29,734600.94,-44334.52,1572792.93,0
ACC5,56923.4,MerchantA,Transfer,New York,5,3,2,19,0,-36273.93,1706114.2,50884.85,3941385.13,0
ACC10,76059.78,MerchantD,Transfer,London,2,17,15,34,0,56806.34,862608.6,65481.18,1981397.08,0
ACC6,38858.75,MerchantE,Transfer,Tokyo,7,2,4,28,1,-17411.42,1867758.53,3176.1800000000003,4227098.5,0
ACC1,57632.72,MerchantJ,Purchase,San Francisco,2,21,19,14,0,-27922.380000000005,1050932.4,33390.84,2066559.3599999999,0
ACC15,46577.09,MerchantI,Withdrawal,New York,1,2,2,37,0,11013.75,2674028.61,-26889.86,4592448.94,0
ACC6,92288.19,MerchantI,Withdrawal,Los Angeles,11,5,19,43,1,86054.27,1971137.18,17408.61,3014336.69,0
ACC14,60598.26,MerchantG,Transfer,New York,11,4,12,54,1,-8300.480000000003,2334501.45,55977.68,3583385.48,0
